HAMARINTIE,HAMMARSV?GEN,0,0,0,0,963
VER?J?TIE,GRINDV?GEN,4,4,5,5,965
,,0,0,0,0,970
HAMARINTIE,HAMMARSV?GEN,0,0,33,33,963
VER?J?POLKU,GRINDSTIGEN,2,4,0,0,965
KANSAKOULUTIE,,0,0,1,9,965
HAMARINTIE,HAMMARSV?GEN,0,0,23,29,963
H?GKULLANTIE,H?GKULLAV?GEN,2,18,1,15,965
HAMARINTIE,HAMMARSV?GEN,0,0,31,31,963
KENTT?TIE,PLANV?GEN,0,0,0,0,965
HAMARINTIE,HAMMARSV?GEN,0,0,19,21,963
KAUNISSAARENTIE,KAUNISSAARIV?GEN,0,0,1,3,965
HAMARINTIE,HAMMARSV?GEN,0,0,13,15,963
KONEMESTARINTIE,MASKINMESTARV?GEN,0,0,1,3,965
KAUNISSAARENTIE,KAUNISSAARIV?GEN,0,0,5,7,965
HAMARINTIE,HAMMARSV?GEN,0,0,17,17,963
HAMARIN RANTA,HAMMARS STRAND,6,18,0,0,965
HAMARIN RANTA,HAMMARS STRAND,20,32,0,0,965
HAMARINTIE,HAMMARSV?GEN,0,0,7,7,963
SAHASAARENTIE,S?GHOLMSV?GEN,6,8,0,0,965
SAHASAARENTIE,S?GHOLMSV?GEN,2,4,0,0,965
KETUNM?ENTIE,R?VBACKAV?GEN,0,0,1,3,965
TRAPPAKSENTIE,TRAPPASV?GEN,2,12,1,11,963
,,0,0,0,0,963
SUNDINTIE,SUNDSV?GEN,0,0,0,0,965
HAMARINTIE,HAMMARSV?GEN,0,0,11,11,963
PALOKUJA,BRANDGR?ND,0,0,0,0,965
HAMARINTIE,HAMMARSV?GEN,0,0,9,9,963
RINNETIE,BRANTV?GEN,0,0,0,0,965
TRAPPAKSENTIE,TRAPPASV?GEN,0,0,0,0,963
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
KEV?TKUKANTIE,V?RBLOMSV?GEN,0,0,0,0,965
TRAPPAKSENTIE,TRAPPASV?GEN,0,0,0,0,963
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
,,0,0,0,0,965
OPINTIE,KUNSKAPENS V?G,0,0,0,0,965
METS?T?HDENTIE,SKOGSSTJ?RNEV?GEN,2,2,1,1,965
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
METS?T?HDENKUJA,SKOGSSTJ?RNEGR?ND,0,0,1,3,965
METS?T?HDENTIE,SKOGSSTJ?RNEV?GEN,8,16,7,17,965
METS?T?HDENPOLKU,SKOGSSTJ?RNESTIGEN,0,0,1,11,965
METS?T?HDENTIE,SKOGSSTJ?RNEV?GEN,4,6,3,5,965
VUORENPEIKONTIE,BERGSTROLLSV?GEN,18,28,19,29,965
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
RAJAPYYKINTIE,R?STENSV?GEN,16,22,13,19,965
M?KITIE,BACKV?GEN,0,0,0,0,965
M?KITIE,BACKV?GEN,0,0,0,0,965
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
HIIDENHEITONTIE,J?TTEKASTV?GEN,2,18,1,13,965
HIIDENHEITONTIE,J?TTEKASTV?GEN,20,28,15,23,965
VUORENPEIKONTIE,BERGSTROLLSV?GEN,2,16,1,17,965
LUOLATIE,GROTTV?GEN,2,6,1,3,970
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
KEV?TESIKONTIE,GULLVIVEV?GEN,0,0,0,0,965
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
LEINIKKITIE,RANUNKELV?GEN,0,0,0,0,965
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
M?KITIE,BACKV?GEN,0,0,0,0,965
TRAPPAKSENTIE,TRAPPASV?GEN,0,0,0,0,963
KOIVIKKOTIE,BJ?RKDUNGEV?GEN,6,6,0,0,965
M?KITIE,BACKV?GEN,0,0,0,0,965
KOIVIKKOTIE,BJ?RKDUNGEV?GEN,2,4,0,0,965
RAJAM?ENTIE,R?BACKAV?GEN,8,12,3,7,965
M?KITIE,BACKV?GEN,0,0,0,0,965
RAJAM?ENTIE,R?BACKAV?GEN,0,0,0,0,965
RAJAM?ENKUJA,R?BACKAGR?NDEN,0,0,0,0,965
RAJAPORTINTIE,R?PORTSV?GEN,0,0,0,0,963
METSIKK?TIE,SKOGSDUNGEV?GEN,8,12,7,9,965
M?KITIE,BACKV?GEN,0,0,0,0,965
METSIKK?TIE,SKOGSDUNGEV?GEN,2,6,1,5,965
RAJAM?ENTIE,R?BACKAV?GEN,2,4,1,1,965
RINNETIE,BRANTV?GEN,0,0,0,0,965
KUUSIKKOTIE,GRANDUNGEV?GEN,12,16,11,17,965
RINNETIE,BRANTV?GEN,0,0,0,0,965
KUUSIKKOTIE,GRANDUNGEV?GEN,2,10,1,9,965
RINNETIE,BRANTV?GEN,0,0,0,0,965
M?NNIKK?TIE,TALLDUNGEV?GEN,2,8,1,7,965
RINNETIE,BRANTV?GEN,0,0,0,0,965
M?NNIKK?TIE,TALLDUNGEV?GEN,10,18,9,19,965
VESILINNANTIE,VATTENBORGSV?GEN,8,10,0,0,965
RINNETIE,BRANTV?GEN,0,0,0,0,965
LEHVIKK?POLKU,L?VDUNGESTIGEN,2,8,1,5,965
VESILINNANTIE,VATTENBORGSV?GEN,2,6,0,0,965
PUISTOTIE,PARKV?GEN,18,22,21,25,965
RINNETIE,BRANTV?GEN,0,0,0,0,965
PUISTOTIE,PARKV?GEN,14,16,17,19,965
TUOMISTOTIE,H?GGDUNGEV?GEN,0,0,1,5,965
LEIPURINKUJA,,0,0,0,0,965
PUISTOTIE,PARKV?GEN,2,12,1,15,965
HAAVIKKOTIE,ASPDUNGEV?GEN,22,26,23,33,965
?RNSHAMNINTIE,?RNSHAMNSV?GEN,0,0,0,0,965
LEIPURINM?KI,BAGARNS BACKE,8,8,0,0,965
METS?POLKU,SKOGSSTIGEN,2,14,1,9,965
LEIPURINM?KI,BAGARNS BACKE,2,4,1,3,965
LEIPURINM?KI,BAGARNS BACKE,6,6,0,0,965
LEIPURINM?KI,BAGARNS BACKE,0,0,5,5,965
TUOMISTOTIE,H?GGDUNGEV?GEN,0,0,7,9,965
